SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC70149,15,0,0,0,0,0,0,3,23,15,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,3,22,4,3,3,0,0,0,0,0,12,0,0,4,7,0,0,0,5,19,0,0,3,3,3,0,0,0,10,0,0,3,0,0,0,0,0,11,0,0,13,3,3,0,0,4,20,0,0,4,0,3,3,0,0,13,3,3,3,0,0,0,0,3,10,3,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,35,21,11,8,3,24,168
SSC70150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70151,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,5,3,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,11,0,3,0,4,42
SSC70152,17,0,0,0,0,0,0,5,22,9,7,5,0,0,0,0,0,18,8,3,11,3,3,0,0,0,24,6,0,0,6,6,3,0,0,29,0,3,3,3,9,0,0,0,21,0,0,3,3,3,0,0,0,14,3,3,7,3,0,0,0,0,19,7,0,4,3,3,0,0,0,18,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,54,22,27,36,27,6,3,19,199
SSC70153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,3,3,0,0,12,38
SSC70154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70155,4,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,3,11,4,0,3,4,0,0,0,3,12,5,0,3,4,0,0,0,3,22,0,0,6,5,3,0,0,0,13,0,0,4,4,0,0,0,3,12,0,0,3,3,0,0,0,0,10,0,0,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,31,24,12,0,0,23,121
SSC70156,9,0,0,0,0,0,0,4,11,4,0,0,0,0,0,0,4,9,6,0,0,0,0,0,0,4,12,4,4,3,0,0,0,0,8,24,6,0,0,0,3,0,0,4,13,0,3,3,3,0,0,0,4,12,3,0,6,3,5,0,0,8,25,0,0,0,0,3,0,0,9,17,0,0,0,5,3,0,0,7,21,0,3,3,0,3,0,0,9,18,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,3,10,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,10,27,20,16,4,0,74,185
SSC70157,0,0,0,0,0,0,0,8,4,3,3,4,0,0,0,0,0,20,0,0,3,3,0,0,0,4,12,0,0,3,3,0,0,0,3,11,0,0,0,3,0,0,0,0,8,0,3,5,0,0,0,0,4,9,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,19,10,4,3,0,24,95
SSC70158,47,0,0,0,0,0,0,4,53,39,3,9,0,0,0,0,4,56,32,20,15,10,0,0,0,14,86,22,13,34,11,3,4,0,13,96,16,11,24,20,12,4,0,11,95,17,10,23,16,5,0,7,11,91,15,8,30,14,9,8,0,10,88,21,12,34,18,9,3,0,11,93,12,6,19,12,4,3,3,12,64,3,3,21,5,9,4,0,8,58,3,3,3,6,4,0,0,6,32,0,0,5,4,0,3,0,4,21,3,0,0,3,0,0,3,0,12,3,0,8,0,0,3,0,0,12,0,0,0,0,4,0,0,0,6,232,97,217,118,50,24,16,105,864
SSC70159,48,0,0,0,0,0,0,13,63,90,10,3,0,0,0,0,31,128,192,18,6,0,0,0,0,37,259,104,39,40,6,3,0,0,28,219,41,27,28,16,5,0,0,16,120,31,19,29,22,0,3,0,9,115,17,7,44,9,3,0,0,8,93,22,19,38,38,0,3,0,14,128,15,19,24,18,6,3,0,4,89,13,7,33,20,9,3,0,4,83,9,3,24,9,8,0,0,9,59,4,3,10,3,0,0,0,4,31,6,0,3,0,3,0,4,3,19,0,0,0,3,3,0,0,0,9,0,0,5,0,0,0,0,0,8,597,161,282,133,38,16,8,186,1426
SSC70160,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,10,17
SSC70161,109,0,0,0,0,0,0,15,121,87,11,3,3,0,0,0,11,118,99,21,24,5,0,0,0,15,166,66,52,43,16,0,0,0,19,189,32,38,66,21,4,3,0,13,179,27,21,57,30,12,6,3,18,174,22,20,57,26,9,7,3,10,162,32,23,64,38,16,3,0,26,197,12,15,63,40,11,3,0,18,178,11,16,43,35,11,3,3,11,135,11,14,28,19,11,4,0,3,84,4,7,27,16,6,3,0,3,69,0,3,10,11,3,11,3,6,48,0,0,3,3,4,0,7,3,24,0,4,4,0,0,0,0,0,10,522,247,486,265,81,41,25,171,1844
SSC70162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,11,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,10,0,3,0,6,47
SSC70163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,15
SSC70164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,16
SSC70165,12,0,0,0,0,0,0,3,22,10,0,0,0,0,0,0,8,23,0,3,0,0,0,0,0,0,11,9,0,0,4,0,0,0,4,14,7,3,3,3,0,0,0,4,14,4,0,8,0,6,0,0,0,19,0,0,4,3,3,0,0,0,13,3,3,5,7,0,0,0,4,15,3,4,4,4,3,0,0,7,26,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,24,26,10,0,5,35,174
SSC70166,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,6,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,12,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,20,9,6,0,0,8,58
SSC70167,50,0,0,0,0,0,0,12,59,30,8,0,0,0,0,0,8,42,48,13,8,0,0,0,0,12,87,38,20,9,7,6,0,0,3,74,12,10,12,12,3,3,0,11,65,12,14,19,18,6,0,0,6,73,8,8,17,7,4,3,0,6,61,10,6,19,16,0,0,0,12,70,6,5,15,11,3,0,3,3,50,5,6,11,10,0,3,3,7,36,11,3,10,13,4,3,3,5,50,4,3,9,4,8,0,0,3,21,3,0,0,8,0,0,0,0,11,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,232,102,122,99,34,11,15,95,712
SSC70168,79,0,0,0,0,0,0,5,87,57,13,5,0,0,0,0,4,80,59,21,12,0,0,0,0,8,107,27,21,36,18,5,0,0,8,114,15,5,37,24,14,0,0,6,103,12,10,37,26,8,0,0,3,103,11,5,29,17,0,0,4,7,76,9,7,11,11,7,0,3,7,57,3,7,13,9,3,0,0,3,36,3,0,10,0,0,0,0,0,12,0,0,3,4,6,0,0,0,17,0,0,3,4,0,0,0,0,12,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,261,105,205,122,51,6,10,59,817
SSC70169,74,0,0,0,0,0,0,21,102,69,13,3,0,0,0,0,17,99,60,20,11,5,0,0,0,23,120,39,15,31,11,7,4,0,11,119,16,21,29,29,5,7,0,10,117,17,15,25,24,3,0,0,11,100,16,9,32,20,11,6,0,11,107,21,12,35,24,10,3,3,15,118,3,7,37,26,19,3,3,9,107,4,6,26,22,11,0,3,14,81,8,7,17,11,3,4,3,10,60,3,4,9,3,0,3,3,9,33,0,3,9,3,3,0,3,3,30,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,331,138,253,175,79,35,35,155,1204
SSC70170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC70171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70172,48,18,3,0,0,0,0,18,90,42,45,19,0,0,3,0,13,126,23,29,32,12,4,0,0,15,113,12,17,13,22,11,3,0,15,92,8,13,9,21,10,7,0,11,79,10,5,15,7,15,3,6,56,114,11,8,12,12,17,9,3,14,83,4,3,9,9,6,4,4,7,48,3,3,12,4,3,4,6,3,51,0,3,4,7,5,3,5,3,28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,161,146,123,106,71,34,34,158,831
SSC70173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,3,3,5,27
SSC70174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC70176,19,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,3,12,6,4,6,5,0,0,0,0,28,5,0,12,7,3,0,3,3,25,0,0,13,5,4,0,0,0,28,5,3,16,7,0,0,0,0,34,3,3,14,7,3,0,0,3,31,0,3,10,8,0,0,0,3,25,3,0,10,7,0,0,0,3,15,0,0,5,3,0,0,0,3,10,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,85,46,19,3,4,19,252
SSC70177,7,0,0,0,0,0,0,4,12,4,0,0,0,0,0,0,4,8,4,0,3,0,0,0,0,0,13,0,3,7,0,3,0,0,0,17,0,0,9,4,3,0,0,3,17,0,0,5,7,0,0,0,3,16,5,5,3,0,3,0,0,3,17,0,3,5,4,4,0,0,5,21,0,0,0,0,0,0,0,0,11,3,0,0,4,3,0,0,0,8,0,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,34,20,15,0,7,25,147
SSC70178,28,0,0,0,0,0,0,4,36,21,5,0,0,0,0,0,11,35,42,11,3,0,0,0,0,17,74,16,9,9,0,0,0,0,6,45,13,11,11,3,0,0,0,0,42,13,8,13,8,4,0,0,0,49,7,5,26,7,3,0,0,7,59,14,8,25,13,0,0,3,9,64,15,9,22,6,3,0,0,3,56,12,3,28,13,8,0,0,8,67,10,3,14,8,0,0,0,4,40,3,3,8,8,6,0,0,0,32,0,0,3,3,0,0,0,0,4,0,0,3,0,0,3,0,0,7,0,0,0,3,0,0,0,0,5,196,74,168,73,30,3,3,64,615
SSC70179,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,4,14,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,16,0,3,0,0,0,0,0,4,8,3,0,5,4,0,0,0,6,15,0,4,3,0,3,0,0,3,12,0,3,4,5,0,0,0,5,18,0,0,0,0,3,0,0,8,14,0,0,3,3,3,0,0,7,12,0,0,0,3,0,0,0,3,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,18,22,11,3,0,39,129
SSC70180,5,0,0,0,0,0,0,4,11,3,0,3,0,0,0,0,4,12,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,3,5,4,3,0,0,3,15,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,16,15,6,3,7,18,93
SSC70181,20,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,9,3,6,0,0,0,0,0,3,19,6,6,5,0,0,0,0,6,28,5,4,10,3,3,0,0,7,37,3,3,19,12,3,0,0,3,38,0,0,15,5,0,0,0,7,25,0,0,7,7,4,0,0,3,24,3,3,9,10,3,0,0,0,21,0,3,3,4,0,0,0,4,16,0,3,6,4,3,0,0,3,17,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,50,33,81,46,17,3,0,51,278
SSC70182,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,17
SSC70183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,4,0,0,0,0,16
SSC70185,15,3,0,0,0,0,0,3,17,8,5,0,0,0,0,0,3,21,3,3,3,0,0,0,0,0,17,0,0,5,4,3,3,0,0,18,4,0,0,5,0,0,0,0,12,0,0,0,3,0,3,0,0,11,3,5,6,3,3,0,0,0,17,3,4,0,3,0,0,0,0,16,0,6,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,21,24,16,9,10,14,148
